source_id,category,paper_id_guess,pdf_path,pdf_relative_path,pdf_exists,pdf_file_size_mb,markdown_expected_path,markdown_actual_path,markdown_exists,markdown_char_count,markdown_status,output_dir,legacy_output_dir,resolved_output_dir,output_dir_layout,has_output_dir,has_stage3,has_stage4a,has_final_dataset,has_link_aware_export,current_pipeline_status,recommended_next_action
fiber_process__193_liu_等_2019_preparation_of_alumina_precursor_sols_with_a_high_solid_content_for_alumina_fibers,fiber_process,193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers,G:\paper\Sorted_Database\Fiber_Process\193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers.pdf,G:\paper\Sorted_Database\Fiber_Process\193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers.pdf,true,1.811,data\markdown\fiber_process\193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers.md,data\markdown\fiber_process\193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers.md,true,42090,exists_ok,data\outputs\fiber_process\193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers,data\outputs\193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers,data\outputs\fiber_process\193_Liu 等 - 2019 - Preparation of alumina precursor sols with a high solid content for alumina fibers,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__194_liu_等_2020_preparation_of_continuous_alumina_fiber_with_nano_grains_by_the_addition_of_iron_sol,fiber_process,194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol,G:\paper\Sorted_Database\Fiber_Process\194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol.pdf,G:\paper\Sorted_Database\Fiber_Process\194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol.pdf,true,5.463,data\markdown\fiber_process\194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol.md,data\markdown\fiber_process\194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol.md,true,52486,exists_ok,data\outputs\fiber_process\194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol,data\outputs\194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol,data\outputs\fiber_process\194_Liu 等 - 2020 - Preparation of continuous alumina fiber with nano grains by the addition of iron sol,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__195_liu_等_2023_effect_of_the_alumina_and_silica_source_mixing_procedure_on_the_microstructural_evolution_of_alumina,fiber_process,195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina,G:\paper\Sorted_Database\Fiber_Process\195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina.pdf,G:\paper\Sorted_Database\Fiber_Process\195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina.pdf,true,2.769,data\markdown\fiber_process\195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina.md,data\markdown\fiber_process\195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina.md,true,53160,exists_ok,data\outputs\fiber_process\195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina,data\outputs\195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina,data\outputs\fiber_process\195_Liu 等 - 2023 - Effect of the alumina and silica source mixing procedure on the microstructural evolution of alumina,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__196_liu_等_2023_removal_of_hydroxyl_groups_and_its_influence_on_the_microstructures_evolution_of_alumina_mullite_fib,fiber_process,196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib,G:\paper\Sorted_Database\Fiber_Process\196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib.pdf,G:\paper\Sorted_Database\Fiber_Process\196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib.pdf,true,23.695,data\markdown\fiber_process\196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib.md,data\markdown\fiber_process\196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib.md,true,77804,exists_ok,data\outputs\fiber_process\196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib,data\outputs\196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib,data\outputs\fiber_process\196_Liu 等 - 2023 - Removal of hydroxyl groups and its influence on the microstructures evolution of alumina-mullite fib,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__199_ma_2018_preparation_and_grain_growth_of_magnesia_alumina_spinelyttrium_aluminum_garnet_composite_fibers,fiber_process,199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers,G:\paper\Sorted_Database\Fiber_Process\199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers.pdf,G:\paper\Sorted_Database\Fiber_Process\199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers.pdf,true,0.936,data\markdown\fiber_process\199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers.md,data\markdown\fiber_process\199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers.md,true,29585,exists_ok,data\outputs\fiber_process\199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers,data\outputs\199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers,data\outputs\fiber_process\199_Ma - 2018 - Preparation and grain-growth of magnesia-alumina spinelyttrium aluminum garnet composite fibers,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__200_ma_等_2016_preparation_and_crystal_activation_energy_of_long_yttrium_aluminum_garnet_gel_fibers,fiber_process,200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers,G:\paper\Sorted_Database\Fiber_Process\200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers.pdf,G:\paper\Sorted_Database\Fiber_Process\200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers.pdf,true,1.587,data\markdown\fiber_process\200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers.md,data\markdown\fiber_process\200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers.md,true,29680,exists_ok,data\outputs\fiber_process\200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers,data\outputs\200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers,data\outputs\fiber_process\200_Ma 等 - 2016 - Preparation and crystal activation energy of long yttrium aluminum garnet gel fibers,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__201_ma_等_2017_preparation_and_grain_growth_of_chromia_yttrium_aluminum_garnet_composites_fibers_by_sol_gel_method,fiber_process,201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method,G:\paper\Sorted_Database\Fiber_Process\201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method.pdf,G:\paper\Sorted_Database\Fiber_Process\201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method.pdf,true,0.873,data\markdown\fiber_process\201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method.md,data\markdown\fiber_process\201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method.md,true,28355,exists_ok,data\outputs\fiber_process\201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method,data\outputs\201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method,data\outputs\fiber_process\201_Ma 等 - 2017 - Preparation and grain-growth of chromia-yttrium aluminum garnet composites fibers by sol–gel method,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__204_mahapatra_等_2011_synthesis_of_ultra_fine_α_al2o3_fibers_via_electrospinning_method,fiber_process,204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method,G:\paper\Sorted_Database\Fiber_Process\204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method.pdf,G:\paper\Sorted_Database\Fiber_Process\204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method.pdf,true,0.509,data\markdown\fiber_process\204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method.md,data\markdown\fiber_process\204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method.md,true,26366,exists_ok,data\outputs\fiber_process\204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method,data\outputs\204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method,data\outputs\fiber_process\204_Mahapatra 等 - 2011 - Synthesis of ultra-fine α-Al2O3 fibers via electrospinning method,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__205_mahmoodi和alinejad_2010_fast_and_facile_synthesis_of_boehmite_nanofibers,fiber_process,205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers,G:\paper\Sorted_Database\Fiber_Process\205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers.pdf,G:\paper\Sorted_Database\Fiber_Process\205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers.pdf,true,0.381,data\markdown\fiber_process\205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers.md,data\markdown\fiber_process\205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers.md,true,19863,exists_ok,data\outputs\fiber_process\205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers,data\outputs\205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers,data\outputs\fiber_process\205_Mahmoodi和Alinejad - 2010 - Fast and facile synthesis of boehmite nanofibers,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__212_milanović_等_2013_preparation_of_low_cost_alumina_nanofibers_via_electrospinning_of_aluminium_chloride_hydroxidepoly,fiber_process,212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly,G:\paper\Sorted_Database\Fiber_Process\212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly.pdf,G:\paper\Sorted_Database\Fiber_Process\212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly.pdf,true,0.442,data\markdown\fiber_process\212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly.md,data\markdown\fiber_process\212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly.md,true,15965,exists_ok,data\outputs\fiber_process\212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly,data\outputs\212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly,data\outputs\fiber_process\212_Milanović 等 - 2013 - Preparation of low cost alumina nanofibers via electrospinning of aluminium chloride hydroxidepoly,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__213_mirjalili_等_2020_the_effect_of_adding_different_amount_of_spinning_additives_on_preparation_of_nano_alumina_fiber,fiber_process,213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber,G:\paper\Sorted_Database\Fiber_Process\213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber.pdf,G:\paper\Sorted_Database\Fiber_Process\213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber.pdf,true,0.949,data\markdown\fiber_process\213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber.md,data\markdown\fiber_process\213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber.md,true,34947,exists_ok,data\outputs\fiber_process\213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber,data\outputs\213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber,data\outputs\fiber_process\213_Mirjalili 等 - 2020 - The effect of adding different amount of   spinning additives   on preparation of nano alumina fiber,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
