source_id,category,paper_id_guess,doi,title_guess,main_pdf_path,markdown_path,supplementary_detected,detection_method,supplementary_source,supplementary_url,supplementary_file_type,supplementary_local_path,download_status,needs_manual_download,confidence,detection_hits,evidence_strength,strong_evidence_hits,weak_evidence_hits,notes
fiber_process__322_zhang_等_2011_synthesis_and_characterisation_of_alumina_fibres_using_organicinorganic_composite_sol,fiber_process,322_Zhang 等 - 2011 - Synthesis and characterisation of alumina fibres using organicinorganic composite sol,10.1179/174328409X439150,Synthesis and characterisation of alumina fibres using organic/inorganic composite sol,G:\paper\Sorted_Database\Fiber_Process\322_Zhang 等 - 2011 - Synthesis and characterisation of alumina fibres using organicinorganic composite sol.pdf,data\markdown\fiber_process\322_Zhang 等 - 2011 - Synthesis and characterisation of alumina fibres using organicinorganic composite sol.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1179/174328409X439150; general url present without supplementary keyword
fiber_process__323_zhang_等_2013_fabrication_of_electrospun_al2o3_fibers_with_cao_sio2_additive,fiber_process,323_Zhang 等 - 2013 - Fabrication of electrospun Al2O3 fibers with CaO–SiO2 additive,10.1016/j.matlet.2012.09.077)/S/URI,Fabrication of electrospun Al2O3 fibers with CaO–SiO 2 additive,G:\paper\Sorted_Database\Fiber_Process\323_Zhang 等 - 2013 - Fabrication of electrospun Al2O3 fibers with CaO–SiO2 additive.pdf,data\markdown\fiber_process\323_Zhang 等 - 2013 - Fabrication of electrospun Al2O3 fibers with CaO–SiO2 additive.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1016/j.matlet.2012.09.077)/S/URI; general url present without supplementary keyword; available online
fiber_process__325_zhang_等_2014_synthesis_and_characterization_of_sol_gel_derived_continuous_spinning_alumina_based_fibers_with_sili,fiber_process,325_Zhang 等 - 2014 - Synthesis and characterization of sol–gel derived continuous spinning alumina based fibers with sili,10.1016/j.jeurceramsoc.2013.08.015,Synthesis and characterization of sol–gel derived continuous spinning alumina based fibers with silica nano-powders,G:\paper\Sorted_Database\Fiber_Process\325_Zhang 等 - 2014 - Synthesis and characterization of sol–gel derived continuous spinning alumina based fibers with sili.pdf,data\markdown\fiber_process\325_Zhang 等 - 2014 - Synthesis and characterization of sol–gel derived continuous spinning alumina based fibers with sili.md,true,pdf_text_keyword,markdown_link,http://crossmark.crossref.org/dialog/?doi=10.1016/j.jeurceramsoc.2013.08.015&domain=pdf,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url; available online
fiber_process__326_zhang_等_2015_preparation_and_characterization_of_continuous_alumina_based_fiber_reinforced_with_orientated_mullit,fiber_process,326_Zhang 等 - 2015 - Preparation and characterization of continuous alumina based fiber reinforced with orientated mullit,10.1016/j.cej.2014.12.101,Accepted Manuscript,G:\paper\Sorted_Database\Fiber_Process\326_Zhang 等 - 2015 - Preparation and characterization of continuous alumina based fiber reinforced with orientated mullit.pdf,data\markdown\fiber_process\326_Zhang 等 - 2015 - Preparation and characterization of continuous alumina based fiber reinforced with orientated mullit.md,true,pdf_text_keyword,markdown_link,http://dx.doi.org/10.1016/j.cej.2014.12.101,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
fiber_process__327_zhang_等_2016_fabrication_of_flexible_and_amphiphobic_alumina_mats_by_electrospinning,fiber_process,327_Zhang 等 - 2016 - Fabrication of flexible and amphiphobic alumina mats by electrospinning,10.1007/s10971-016-4160-7,"ORIGINAL PAPER: NANO-STRUCTURED MATERIALS (PARTICLES, FIBERS, COLLOIDS, COMPOSITES, ETC.)",G:\paper\Sorted_Database\Fiber_Process\327_Zhang 等 - 2016 - Fabrication of flexible and amphiphobic alumina mats by electrospinning.pdf,data\markdown\fiber_process\327_Zhang 等 - 2016 - Fabrication of flexible and amphiphobic alumina mats by electrospinning.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1007/s10971-016-4160-7; general url present without supplementary keyword; online version
fiber_process__336_ádám_等_2023_sol_gel_derived_porous_aluminum_oxide_cryogel_fiber_composite_systems,fiber_process,336_Ádám 等 - 2023 - Sol-gel derived porous aluminum oxide cryogel – fiber composite systems,10.17265/2161-6213/2017.1-2.005,Sol-gel derived porous aluminum oxide cryogel-Fiber composite systems,G:\paper\Sorted_Database\Fiber_Process\336_Ádám 等 - 2023 - Sol-gel derived porous aluminum oxide cryogel – fiber composite systems.pdf,data\markdown\fiber_process\336_Ádám 等 - 2023 - Sol-gel derived porous aluminum oxide cryogel – fiber composite systems.md,true,pdf_text_keyword,markdown_link,https://doi.org/10.17265/2161-6213/2017.1-2.005,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url; available online
fiber_process__337_al_2o_3_sio_2_b_2o_3连续纤维的制备及力学性能_贾玉娜_1,fiber_process,337_Al_2O_3-SiO_2-B_2O_3连续纤维的制备及力学性能_贾玉娜 (1),,Al2O3-SiO2-B2O3 连续纤维的制备及力学性能,G:\paper\Sorted_Database\Fiber_Process\337_Al_2O_3-SiO_2-B_2O_3连续纤维的制备及力学性能_贾玉娜 (1).pdf,data\markdown\fiber_process\337_Al_2O_3-SiO_2-B_2O_3连续纤维的制备及力学性能_贾玉娜 (1).md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
fiber_process__338_以离子液体为铝源和模板合成氧化铝纳米纤维,fiber_process,338_以离子液体为铝源和模板合成氧化铝纳米纤维,,以离子液体为铝源和模板合成氧化铝纳米纤维,G:\paper\Sorted_Database\Fiber_Process\338_以离子液体为铝源和模板合成氧化铝纳米纤维.pdf,data\markdown\fiber_process\338_以离子液体为铝源和模板合成氧化铝纳米纤维.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
fiber_process__340_high_temperature_ceramic_matrix_composites_8_2014_zhang_suppression_of_al2o3_formation_from_alumina_gel_fibers_by,fiber_process,340_High Temperature Ceramic Matrix Composites 8 - 2014 - Zhang - Suppression of  ‐Al2O3 Formation from Alumina GEL Fibers by,10.1002/9781118932995)/Title,"Advanced Ceramic Fibers, Interfaces, and Interphases",G:\paper\Sorted_Database\Fiber_Process\340_High Temperature Ceramic Matrix Composites 8 - 2014 - Zhang - Suppression of  ‐Al2O3 Formation from Alumina GEL Fibers by.pdf,data\markdown\fiber_process\340_High Temperature Ceramic Matrix Composites 8 - 2014 - Zhang - Suppression of  ‐Al2O3 Formation from Alumina GEL Fibers by.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1002/9781118932995)/Title; general url present without supplementary keyword
mechanism__001_al_2o_3_sio_2系透明溶胶的制备及溶胶特性_徐明霞,mechanism,001_Al_2O_3－SiO_2系透明溶胶的制备及溶胶特性_徐明霞,,实验研究,G:\paper\Sorted_Database\Mechanism\001_Al_2O_3－SiO_2系透明溶胶的制备及溶胶特性_徐明霞.pdf,data\markdown\mechanism\001_Al_2O_3－SiO_2系透明溶胶的制备及溶胶特性_徐明霞.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
mechanism__008_前驱体铝溶胶中的水解和聚合反应的机理研究,mechanism,008_前驱体铝溶胶中的水解和聚合反应的机理研究,,![](G:/paper/Al-gel-sol/alumina_sol_extractor/data/outputs/008_前驱体铝溶胶中的水解和聚合反应的机理研究/figures_all/d7ef19cce29b9fdc86cddae84f5844fa41390b7d1c4dd863956c5f1addc7c50d.jpg),G:\paper\Sorted_Database\Mechanism\008_前驱体铝溶胶中的水解和聚合反应的机理研究.pdf,data\markdown\mechanism\008_前驱体铝溶胶中的水解和聚合反应的机理研究.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
mechanism__017_小角x射线散射技术对铝_硅及聚合物溶胶_凝胶分形结构的探索,mechanism,017_小角X射线散射技术对铝、硅及聚合物溶胶-凝胶分形结构的探索,,北京工业大学工学硕士学位论文,G:\paper\Sorted_Database\Mechanism\017_小角X射线散射技术对铝、硅及聚合物溶胶-凝胶分形结构的探索.pdf,data\markdown\mechanism\017_小角X射线散射技术对铝、硅及聚合物溶胶-凝胶分形结构的探索.md,true,pdf_text_keyword,markdown_link,http://www.esrf.eu/computing/scientific/FIT2D,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
mechanism__020_拟薄水铝石中水的存在形式及对其溶胶性能的影响,mechanism,020_拟薄水铝石中水的存在形式及对其溶胶性能的影响,,拟薄水铝石中水的存在形式及对其溶胶性能的影响,G:\paper\Sorted_Database\Mechanism\020_拟薄水铝石中水的存在形式及对其溶胶性能的影响.pdf,data\markdown\mechanism\020_拟薄水铝石中水的存在形式及对其溶胶性能的影响.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__021_拟薄水铝石溶胶_凝胶过程的影响因素研究,mechanism,021_拟薄水铝石溶胶—凝胶过程的影响因素研究,,·氧化铝 氟化盐·,G:\paper\Sorted_Database\Mechanism\021_拟薄水铝石溶胶—凝胶过程的影响因素研究.pdf,data\markdown\mechanism\021_拟薄水铝石溶胶—凝胶过程的影响因素研究.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__023_拟薄水铝石胶溶机理的探究,mechanism,023_拟薄水铝石胶溶机理的探究,10.3969/j.issn.1008-1143.2017.12.011,催化剂制备与研究,G:\paper\Sorted_Database\Mechanism\023_拟薄水铝石胶溶机理的探究.pdf,data\markdown\mechanism\023_拟薄水铝石胶溶机理的探究.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.3969/j.issn.1008-1143.2017.12.011
mechanism__024_拟薄水铝石胶溶过程参数及胶团结构,mechanism,024_拟薄水铝石胶溶过程参数及胶团结构,,拟薄水铝石胶溶过程参数及胶团结构,G:\paper\Sorted_Database\Mechanism\024_拟薄水铝石胶溶过程参数及胶团结构.pdf,data\markdown\mechanism\024_拟薄水铝石胶溶过程参数及胶团结构.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__025_拟薄水铝石胶溶过程研究,mechanism,025_拟薄水铝石胶溶过程研究,10.16553/j.cnki.issn1000-985x.2018.11.029,拟薄水铝石胶溶过程研究,G:\paper\Sorted_Database\Mechanism\025_拟薄水铝石胶溶过程研究.pdf,data\markdown\mechanism\025_拟薄水铝石胶溶过程研究.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.16553/j.cnki.issn1000-985x.2018.11.029
mechanism__026_拟薄水铝石胶溶过程规律及微结构分析,mechanism,026_拟薄水铝石胶溶过程规律及微结构分析,,拟薄水铝石胶溶过程规律及微结构分析,G:\paper\Sorted_Database\Mechanism\026_拟薄水铝石胶溶过程规律及微结构分析.pdf,data\markdown\mechanism\026_拟薄水铝石胶溶过程规律及微结构分析.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__027_拟薄水铝石酸化胶溶过程中溶胶粒径的变化,mechanism,027_拟薄水铝石酸化胶溶过程中溶胶粒径的变化,10.3696/j.issn.1006-396X.2010.02.011,文章编号:1006-396X(2010)02-0040-03,G:\paper\Sorted_Database\Mechanism\027_拟薄水铝石酸化胶溶过程中溶胶粒径的变化.pdf,data\markdown\mechanism\027_拟薄水铝石酸化胶溶过程中溶胶粒径的变化.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
mechanism__047_溶胶_凝胶法制备超滤al_2o_3膜的研究i勃姆石溶胶的制备_周健儿,mechanism,047_溶胶—凝胶法制备超滤Al_2O_3膜的研究I勃姆石溶胶的制备_周健儿,10.13957/j.cnki.tcxb.1999.02.005,溶胶—凝胶法制备超滤 Al2O3 膜的研究   I 勃姆石溶胶的制备,G:\paper\Sorted_Database\Mechanism\047_溶胶—凝胶法制备超滤Al_2O_3膜的研究I勃姆石溶胶的制备_周健儿.pdf,data\markdown\mechanism\047_溶胶—凝胶法制备超滤Al_2O_3膜的研究I勃姆石溶胶的制备_周健儿.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.13957/j.cnki.tcxb.1999.02.005
mechanism__053_纤维用铝溶胶前驱体的制备及表征,mechanism,053_纤维用铝溶胶前驱体的制备及表征,,![](G:/paper/Al-gel-sol/alumina_sol_extractor/data/outputs/053_纤维用铝溶胶前驱体的制备及表征/figures_all/8d4dddfc17e70c45b71ef3e8c0daf18092f4e9ff3b628afdc7e88bebcdba3120.jpg),G:\paper\Sorted_Database\Mechanism\053_纤维用铝溶胶前驱体的制备及表征.pdf,data\markdown\mechanism\053_纤维用铝溶胶前驱体的制备及表征.md,true,markdown_keyword; pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
mechanism__066_铝离子水解及铝低聚物形成的密度泛函理论研究,mechanism,066_铝离子水解及铝低聚物形成的密度泛函理论研究,,摘要,G:\paper\Sorted_Database\Mechanism\066_铝离子水解及铝低聚物形成的密度泛函理论研究.pdf,data\markdown\mechanism\066_铝离子水解及铝低聚物形成的密度泛函理论研究.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
mechanism__070_2002_equilibrium_and_structural_studies_of_silicon_iv_and_aluminum_iii_in_aqueous_solution_21_a_potentiometric_and,mechanism,070_2002-equilibrium-and-structural-studies-of-silicon(iv)-and-aluminum(iii)-in-aqueous-solution-21-a-potentiometric-and,10.1021/ic00318a004,Equilibrium and Structural Studies of Silicon(IV) and Aluminum(III) in Aqueous Solution. 21. A Potentiometric and ^27Al NMR Study of the System H^+-Al^3+-MoO4^2-,G:\paper\Sorted_Database\Mechanism\070_2002-equilibrium-and-structural-studies-of-silicon(iv)-and-aluminum(iii)-in-aqueous-solution-21-a-potentiometric-and.pdf,data\markdown\mechanism\070_2002-equilibrium-and-structural-studies-of-silicon(iv)-and-aluminum(iii)-in-aqueous-solution-21-a-potentiometric-and.md,true,pdf_text_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
mechanism__071_ab_initio_molecular_dynamics_simulations_of_aluminum_ion_solvation_in_water_clusters,mechanism,071_Ab initio molecular dynamics simulations of aluminum ion solvation in water clusters,,Ab initio molecular dynamics simulations of aluminum ion solvation in water clusters,G:\paper\Sorted_Database\Mechanism\071_Ab initio molecular dynamics simulations of aluminum ion solvation in water clusters.pdf,data\markdown\mechanism\071_Ab initio molecular dynamics simulations of aluminum ion solvation in water clusters.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
